unit_id,cell_type,region,layer,channel,depth_um,place_x_cm,place_y_cm,hd_pref_rad
272,CA3_pyr,CA3,pyramidal,52,1020.0,14.32575884711242,66.40680756575378,3.025202719800302
273,CA3_pyr,CA3,pyramidal,51,1000.0,77.07881331266755,53.10016464431058,1.7732375894840002
274,CA3_pyr,CA3,pyramidal,50,980.0,34.15048454626639,48.52664383294905,-2.54062771441466
275,CA3_pyr,CA3,pyramidal,55,1080.0,32.925004858144355,67.18546429044679,-0.6690595556039827
276,CA3_pyr,CA3,pyramidal,52,1020.0,62.93748324695623,83.41540680945145,1.8249849198972585
277,CA3_pyr,CA3,pyramidal,47,920.0,18.439189447706347,49.176033950530176,0.09242087391112586
278,CA3_pyr,CA3,pyramidal,41,800.0,21.973064778285767,88.57939823829491,2.059802432027266
279,CA3_pyr,CA3,pyramidal,70,1380.0,12.257125788692127,31.38001460436973,0.32022439905806044
280,CA3_pyr,CA3,pyramidal,49,960.0,11.88855690610394,67.4741578549169,2.881335871819825
281,CA3_pyr,CA3,pyramidal,50,980.0,57.633738640597365,72.85383268477973,1.1380925977798872
282,CA3_pyr,CA3,pyramidal,48,940.0,31.947730751034698,85.28907723716424,-2.5119684166514755
283,CA3_pyr,CA3,pyramidal,66,1300.0,59.46451146218727,81.60242604369587,-0.8268485889082657
284,CA3_pyr,CA3,pyramidal,58,1140.0,88.3037888103391,76.99191370478022,-3.0575429891718353
285,CA3_pyr,CA3,pyramidal,63,1240.0,18.67985193568746,86.42411136643994,1.3792225092185708
286,CA3_pyr,CA3,pyramidal,44,860.0,49.33607915333313,14.76439060076177,-1.8342888489534663
287,CA3_pyr,CA3,pyramidal,41,800.0,70.39396969071595,80.20031062035548,-0.2932802543380437
288,CA3_pyr,CA3,pyramidal,53,1040.0,27.303276290057035,45.03645612575701,-0.4977934795086103
289,CA3_pyr,CA3,pyramidal,42,820.0,12.371760558775398,23.617523463408638,-2.4741987709213955
290,CA3_pyr,CA3,pyramidal,69,1360.0,48.251916624513676,89.57792380451986,0.8543184226392193
291,CA3_pyr,CA3,pyramidal,54,1060.0,18.45170300526342,64.68498486679077,2.0252369572364683
292,CA3_pyr,CA3,pyramidal,66,1300.0,51.36997134504861,86.61253966381149,2.5364644141346897
293,CA3_pyr,CA3,pyramidal,41,800.0,49.48975159958603,79.82152034638597,0.6661831340543549
294,CA3_pyr,CA3,pyramidal,51,1000.0,37.996214456987644,32.50417896272022,-1.0149629395842932
295,CA3_pyr,CA3,pyramidal,68,1340.0,75.39187104751181,89.77178164821103,1.8500722943772017
296,CA3_pyr,CA3,pyramidal,48,940.0,43.32157961819711,84.93721413720976,0.2881136315580246
297,CA3_pyr,CA3,pyramidal,70,1380.0,26.10956196101349,80.14951546585246,-0.6477402542301478
298,CA3_pyr,CA3,pyramidal,67,1320.0,34.525434614864906,41.63088732215856,0.06435548941421443
299,CA3_pyr,CA3,pyramidal,59,1160.0,68.57786222554664,30.88648922348962,-0.006917019465948471
300,CA3_pyr,CA3,pyramidal,60,1180.0,80.99942004276753,69.50642224183676,-1.0777004145889335
301,CA3_pyr,CA3,pyramidal,50,980.0,40.82698217293135,68.37485523890308,1.9119675402625855
302,CA3_pyr,CA3,pyramidal,67,1320.0,14.253987285645282,27.03439940996981,1.7665905179960486
303,CA3_pyr,CA3,pyramidal,47,920.0,77.64904499922466,66.32609389247538,1.17275390293754
304,CA3_pyr,CA3,pyramidal,52,1020.0,84.29670309244243,32.95025535980849,2.0952448550160003
305,CA3_pyr,CA3,pyramidal,45,880.0,19.56055823769068,45.34758125766335,0.2741107393355362
306,CA3_pyr,CA3,pyramidal,64,1260.0,79.40307594611411,10.620403923927633,-2.7238683991206023
307,CA3_pyr,CA3,pyramidal,58,1140.0,32.018493896403974,46.928697394458865,-2.2284071393444127
308,CA3_pyr,CA3,pyramidal,65,1280.0,49.46165046313939,15.536057422119391,2.551735698649284
309,CA3_pyr,CA3,pyramidal,45,880.0,30.313790658740025,17.364024119595413,-2.952727941773296
310,CA3_pyr,CA3,pyramidal,41,800.0,19.719160373673752,27.601845198459245,0.34416861037696256
311,CA3_pyr,CA3,pyramidal,47,920.0,67.75332192960511,61.67214712603801,0.9377211436573631
312,CA3_pyr,CA3,pyramidal,54,1060.0,32.72467453872351,71.70509276801708,3.019866535636184
313,CA3_pyr,CA3,pyramidal,62,1220.0,83.06616828712133,22.632576182565536,1.6495583921309604
314,CA3_pyr,CA3,pyramidal,56,1100.0,32.26539591673596,12.46892356630613,2.7522694550858597
315,CA3_pyr,CA3,pyramidal,67,1320.0,28.253190404758293,37.72040276546332,-0.43908187285133415
316,CA3_pyr,CA3,pyramidal,65,1280.0,16.50435119979886,15.827230938722971,-1.756403720196111
317,CA3_pyr,CA3,pyramidal,59,1160.0,76.17696416690836,81.86347278318809,0.0520494200204209
318,CA3_pyr,CA3,pyramidal,51,1000.0,58.59593453144571,32.39130905049991,-2.3109020551194597
319,CA3_pyr,CA3,pyramidal,69,1360.0,68.01773397515751,57.081178421025356,1.4977657474509831
320,CA3_pyr,CA3,pyramidal,68,1340.0,57.026910444799924,54.18527556001993,1.7211158956528516
321,CA3_pyr,CA3,pyramidal,65,1280.0,63.49356976806753,37.4503263850585,-1.7902443188734265
322,CA3_pyr,CA3,pyramidal,59,1160.0,60.759474351571356,70.8982380190939,-1.1473565935305137
323,CA3_pyr,CA3,pyramidal,53,1040.0,72.49412954459571,23.61417040910063,1.5819028997448115
324,CA3_pyr,CA3,pyramidal,45,880.0,17.67659920870562,19.36984380466349,-2.242810905905538
325,CA3_pyr,CA3,pyramidal,51,1000.0,11.95972221203541,34.477607330531,0.30580382175642074
326,CA3_pyr,CA3,pyramidal,62,1220.0,64.2941151099146,52.98545716382644,-2.287163179752781
327,CA3_pyr,CA3,pyramidal,46,900.0,72.18751394650606,32.86038484040105,-2.200935604260357
328,CA3_pyr,CA3,pyramidal,70,1380.0,19.987315725666697,71.16847378807186,-1.8064051695536092
329,CA3_pyr,CA3,pyramidal,65,1280.0,43.034003200853384,56.23415487376675,2.691259913053612
330,CA3_pyr,CA3,pyramidal,64,1260.0,20.850588303851573,65.12874255256048,-1.215407438034132
331,CA3_pyr,CA3,pyramidal,56,1100.0,75.65742584924723,28.630756836123332,-1.293033386814812
332,CA3_pyr,CA3,pyramidal,47,920.0,71.99615070699872,71.84109745730592,-0.6822267879007251
333,CA3_pyr,CA3,pyramidal,67,1320.0,10.359680012297758,19.12982778858548,3.117701832772103
334,CA3_pyr,CA3,pyramidal,51,1000.0,49.86292231040092,65.9290283904596,-0.05195773072823551
335,CA3_pyr,CA3,pyramidal,55,1080.0,66.90292577414893,24.36117410728312,-1.0029505222334438
336,CA3_pyr,CA3,pyramidal,42,820.0,60.977429252886814,74.4266880944508,-1.04323750550182
337,CA3_pyr,CA3,pyramidal,67,1320.0,37.87987429594277,23.240320146937428,-1.8052905301872013
338,CA3_pyr,CA3,pyramidal,57,1120.0,59.7706393571891,58.51411265743402,-0.48977151547625786
339,CA3_pyr,CA3,pyramidal,62,1220.0,46.96206985404416,40.43853702484054,-2.61811239381942
340,CA3_pyr,CA3,pyramidal,45,880.0,39.86980169625376,77.32578081270948,2.428141241684097
341,CA3_pyr,CA3,pyramidal,58,1140.0,62.479212767521155,51.702851679994296,1.9135740282622544
342,CA3_pyr,CA3,pyramidal,60,1180.0,10.221961785920195,79.34019600377717,-1.668386771488731
343,CA3_pyr,CA3,pyramidal,63,1240.0,66.3799640675577,29.114793841456084,-0.02412099384617461
344,CA3_pyr,CA3,pyramidal,67,1320.0,11.088051621736081,48.536309078601406,-2.150115940107071
345,CA3_pyr,CA3,pyramidal,63,1240.0,12.21621452747808,19.229994659248028,2.721979892900835
346,CA3_pyr,CA3,pyramidal,68,1340.0,59.43130395179985,12.891699702685369,1.2155400056499959
347,CA3_pyr,CA3,pyramidal,42,820.0,75.44242999261427,65.8012925880885,1.029110030796903
348,CA3_pyr,CA3,pyramidal,57,1120.0,55.68401333218654,71.65685394105515,-0.8396040435218013
349,CA3_pyr,CA3,pyramidal,65,1280.0,20.468959268892064,79.16494039334266,0.6996875401056211
350,CA3_pyr,CA3,pyramidal,69,1360.0,28.0802030383041,36.668243558482125,-2.6763875765187546
351,CA3_pyr,CA3,pyramidal,44,860.0,51.7443865136055,54.22028513802448,-0.6010364758981415
352,CA3_pyr,CA3,pyramidal,49,960.0,69.23225075851238,45.156090142779505,-3.101307102453448
353,CA3_pyr,CA3,pyramidal,57,1120.0,13.25244157448723,58.93739407058749,0.26141580061743186
354,CA3_pyr,CA3,pyramidal,56,1100.0,82.58362753734903,38.31226321320965,0.4806173432368235
355,CA3_pyr,CA3,pyramidal,55,1080.0,52.42183133984028,33.928385404390156,-0.5379289324853405
356,CA3_pyr,CA3,pyramidal,55,1080.0,82.8581651105524,55.75454641144983,2.1442938926467354
357,CA3_pyr,CA3,pyramidal,63,1240.0,37.27537481035079,86.41342148432717,-1.1372922817722912
358,CA3_pyr,CA3,pyramidal,42,820.0,27.751446719459683,69.04536020617621,-0.4093651239931
359,CA3_pyr,CA3,pyramidal,47,920.0,64.90225027723824,82.1067564404031,-2.156764592025268
360,CA3_pyr,CA3,pyramidal,58,1140.0,25.180020197030906,44.59654586547381,2.7426102544090583
361,CA3_pyr,CA3,pyramidal,61,1200.0,56.15624994447275,38.63032886120135,-2.442069368881889
362,CA3_pyr,CA3,pyramidal,56,1100.0,14.877796438009474,13.861673251244424,-0.3623151214251292
363,CA3_pyr,CA3,pyramidal,64,1260.0,75.84430234658706,48.141763266724915,-1.0062195355417507
364,CA3_pyr,CA3,pyramidal,53,1040.0,81.18705296777533,73.13881564020555,0.4246811104990331
365,CA3_pyr,CA3,pyramidal,51,1000.0,53.40095153624169,14.810294974790708,-2.374376544675656
366,CA3_pyr,CA3,pyramidal,49,960.0,15.121452954680441,15.077195356754451,0.2648620229709633
367,CA3_pyr,CA3,pyramidal,58,1140.0,28.903691985781954,76.91547802837464,-2.239791248878444
368,CA3_pyr,CA3,pyramidal,68,1340.0,38.97137130703464,71.9246494520927,0.33594795068796035
369,CA3_pyr,CA3,pyramidal,53,1040.0,16.254095254632517,24.326809494453503,-1.5118001050960093
370,CA3_pyr,CA3,pyramidal,51,1000.0,78.82666028465817,83.48595435717067,2.1480882949798454
371,CA3_pyr,CA3,pyramidal,63,1240.0,76.68591426194068,61.52019456326997,-2.812231463017867
372,CA3_pyr,CA3,pyramidal,67,1320.0,14.955950377059208,66.1891773806181,1.1828886597254202
373,CA3_pyr,CA3,pyramidal,67,1320.0,31.723383298988352,21.276101089406136,2.1492252282586346
374,CA3_pyr,CA3,pyramidal,45,880.0,65.0389219981007,58.244919236047004,-0.03614883040418926
375,CA3_pyr,CA3,pyramidal,56,1100.0,20.622191597926765,50.32323032762737,0.4473930919133684
376,CA3_pyr,CA3,pyramidal,69,1360.0,16.570352707465208,83.30391189747837,1.1868181105009032
377,CA3_pyr,CA3,pyramidal,41,800.0,29.837072388980978,49.646503956395534,0.7820332982031584
378,CA3_pyr,CA3,pyramidal,60,1180.0,62.71831043665937,56.8881876384812,1.7257696804158744
379,CA3_pyr,CA3,pyramidal,68,1340.0,64.64771092630319,85.79650269200279,0.9409160092987214
380,CA3_pyr,CA3,pyramidal,46,900.0,15.176599986153905,41.22193121934988,-0.3913519648657138
381,CA3_pyr,CA3,pyramidal,58,1140.0,43.28535903971181,43.60041898029351,-2.7371572824951365
382,CA3_pyr,CA3,pyramidal,59,1160.0,50.141549436432996,84.73539402492736,2.5545507762873347
383,CA3_pyr,CA3,pyramidal,46,900.0,61.77905336810272,14.54412513601608,-0.5975294466055407
384,CA3_pyr,CA3,pyramidal,45,880.0,29.060702310382638,12.878325233178405,1.4779055176504414
385,CA3_pyr,CA3,pyramidal,62,1220.0,24.432553697092292,10.842344227480112,1.398424871726581
386,CA3_pyr,CA3,pyramidal,54,1060.0,20.933170246631335,24.244791639534995,-1.7007702742274973
387,CA3_pyr,CA3,pyramidal,54,1060.0,78.84111116141841,75.9126451222759,-2.0053884614659627
388,CA3_pyr,CA3,pyramidal,51,1000.0,52.40419406683599,59.91461660176004,-1.6677700612071669
389,CA3_pyr,CA3,pyramidal,46,900.0,58.04482512459294,60.984185740070814,1.5493373719485035
390,CA3_pyr,CA3,pyramidal,61,1200.0,11.968398766824908,28.1827472758986,0.2975887592698121
391,CA3_pyr,CA3,pyramidal,51,1000.0,88.64813516238601,30.10579216100279,2.2988725335534648
392,CA3_pyr,CA3,pyramidal,46,900.0,71.49700878431089,65.87903051150553,3.105586306320836
393,CA3_pyr,CA3,pyramidal,59,1160.0,84.09240567639247,80.29517290830329,-0.8730208538392179
394,CA3_pyr,CA3,pyramidal,48,940.0,18.100073093392027,26.70534595749153,2.400965748160657
395,CA3_pyr,CA3,pyramidal,51,1000.0,36.21919545515909,25.268881443583886,1.9734296644255886
396,CA3_pyr,CA3,pyramidal,46,900.0,57.95093707255218,23.16103795280153,2.165807127595853
397,CA3_pyr,CA3,pyramidal,45,880.0,58.63672907165054,86.61573080215318,1.1026944136043744
398,CA3_pyr,CA3,pyramidal,55,1080.0,69.19232714844654,43.56088553119192,-2.461337777228665
399,CA3_pyr,CA3,pyramidal,42,820.0,80.07970280162068,29.989693305990066,-0.23050019460863647
400,CA3_pyr,CA3,pyramidal,68,1340.0,31.45953334723852,35.77732511851884,-1.037740579021591
401,CA3_pyr,CA3,pyramidal,52,1020.0,82.26511514315942,61.59499229153397,1.055339988346593
402,CA3_pyr,CA3,pyramidal,52,1020.0,79.10694970325515,51.505687476877966,2.936865665115219
403,CA3_pyr,CA3,pyramidal,62,1220.0,29.226171355894024,24.336865940903323,0.5877995995499896
404,CA3_pyr,CA3,pyramidal,49,960.0,76.95013549035957,88.67595083544722,2.684160307175608
405,CA3_pyr,CA3,pyramidal,51,1000.0,49.9329279356201,51.99173260801938,-3.1337193618768806
406,CA3_pyr,CA3,pyramidal,53,1040.0,66.7070057688529,14.670850604058616,-1.3447009591449144
407,CA3_pyr,CA3,pyramidal,53,1040.0,17.835028131757245,36.31520443713568,-0.35955907088676353
408,CA3_pyr,CA3,pyramidal,48,940.0,62.065453192214505,62.66737503232932,3.114380618236247
409,CA3_pyr,CA3,pyramidal,65,1280.0,11.603106933519012,20.5185695535993,2.6344983667332427
410,CA3_pyr,CA3,pyramidal,47,920.0,26.763490862945574,46.980568972910525,1.8887435775781842
411,CA3_pyr,CA3,pyramidal,60,1180.0,11.7832862625992,39.14420860231093,2.8810996054357974
412,CA3_pyr,CA3,pyramidal,52,1020.0,64.93029763330304,33.98041842296387,-2.818039767297525
413,CA3_pyr,CA3,pyramidal,70,1380.0,48.63753852235235,78.99030180023527,-2.0032774155353628
414,CA3_pyr,CA3,pyramidal,64,1260.0,20.731423688229434,35.57865503495911,-0.4376655383489707
415,CA3_pyr,CA3,pyramidal,66,1300.0,39.99969939501143,36.738304642196795,-2.917002827556264
416,CA3_pyr,CA3,pyramidal,54,1060.0,61.05865052450152,67.82340085101225,-0.45244152155219775
417,CA3_pyr,CA3,pyramidal,69,1360.0,12.700538389437268,61.13160382812414,-0.7517596136938387
418,CA3_pyr,CA3,pyramidal,55,1080.0,36.0631319980197,20.84898672049599,-2.1950321139158593
419,CA3_pyr,CA3,pyramidal,56,1100.0,55.38535235151557,88.69003609459055,-2.3053995268686958
420,DG_granule,DG,granule,73,1440.0,69.42536479278799,64.0550627335614,-2.1417172598512306
421,DG_granule,DG,granule,84,1660.0,51.42049997082046,54.22645132521143,0.361912708897556
422,DG_granule,DG,granule,87,1720.0,45.69447600903162,51.618309715153565,2.4870053885784165
423,DG_granule,DG,granule,76,1500.0,69.52081342077459,14.515615923969207,-3.0183579119809854
424,DG_granule,DG,granule,89,1760.0,19.25733025533109,15.676494910950298,1.9760733082830537
425,DG_granule,DG,granule,73,1440.0,45.79643149234687,57.03019052108385,0.011886100466743432
426,DG_granule,DG,granule,81,1600.0,44.44621835513735,72.85312149180754,-1.0827193266713264
427,DG_granule,DG,granule,74,1460.0,71.69379000274763,85.65707118718407,2.1689593516830774
428,DG_granule,DG,granule,90,1780.0,47.266421916305426,61.44652687855877,0.5211701849669952
429,DG_granule,DG,granule,90,1780.0,89.11663630821917,60.429346213239924,2.3896206444343226
430,DG_granule,DG,granule,73,1440.0,52.036630433548225,81.5168516255875,-1.7800083545160612
431,DG_granule,DG,granule,82,1620.0,59.94105295786032,34.04511131362508,1.5388761289536967
432,DG_granule,DG,granule,83,1640.0,58.25507014965814,26.830588567361158,-1.5744104186859313
433,DG_granule,DG,granule,90,1780.0,28.148392280879584,66.81817944803787,1.4785621305586938
434,DG_granule,DG,granule,78,1540.0,60.297883588164645,64.98209372272257,1.00941419447701
435,DG_granule,DG,granule,76,1500.0,64.68399051108729,22.77216444673396,-1.401939002020069
436,DG_granule,DG,granule,73,1440.0,73.39751209503314,27.876514520972453,-0.35560612284653637
437,DG_granule,DG,granule,73,1440.0,67.2404953100994,75.47975119724047,-2.8693823985471787
438,DG_granule,DG,granule,71,1400.0,33.113126202200036,38.875882267133484,-0.5798999199446095
439,DG_granule,DG,granule,81,1600.0,39.00897519235943,74.07976478342813,3.112049462945844
440,DG_granule,DG,granule,85,1680.0,64.04038869445654,64.20833924470696,0.37346435973270564
441,DG_granule,DG,granule,72,1420.0,40.865744551601146,37.963479227669396,-2.022468770340647
442,DG_granule,DG,granule,89,1760.0,24.427444613838105,25.114498456722004,-2.5644729560494715
443,DG_granule,DG,granule,80,1580.0,44.34065177584969,84.44583408062901,-2.574596318294468
444,DG_granule,DG,granule,75,1480.0,28.562553890584734,76.8032729572379,-0.6961102429016308
445,DG_granule,DG,granule,81,1600.0,61.47071245653678,72.69729987709701,2.291013439927023
446,DG_granule,DG,granule,79,1560.0,52.544533501032795,38.99441251555106,-0.5218166745956911
447,DG_granule,DG,granule,90,1780.0,32.331385740916346,58.73301601469742,-0.9500862051583154
448,DG_granule,DG,granule,84,1660.0,38.20414331972365,26.157140496703242,-0.4937936178471012
449,DG_granule,DG,granule,85,1680.0,24.234302355752888,15.550626588446264,-1.2199132672334285
450,DG_granule,DG,granule,80,1580.0,72.99569878271868,37.14090601867689,1.1143462627639549
451,DG_granule,DG,granule,71,1400.0,53.49761299852137,80.84998557823445,0.07666267646477065
452,DG_granule,DG,granule,77,1520.0,50.56931812489697,40.421516437520864,-0.8997044496613937
453,DG_granule,DG,granule,71,1400.0,79.18339251833764,72.02418392624702,1.6556262909759276
454,DG_granule,DG,granule,84,1660.0,68.79601552001279,70.54628228040673,-1.7605424394693119
455,DG_granule,DG,granule,71,1400.0,40.80414022764306,78.6182255871549,-0.06916286405636995
456,DG_granule,DG,granule,77,1520.0,63.33960017140198,71.06278259838177,-1.4696747554078082
457,DG_granule,DG,granule,81,1600.0,19.973107482233967,27.95418444520193,-0.8179393258919601
458,DG_granule,DG,granule,89,1760.0,76.77175150303741,49.893550291704145,-1.9671835877421813
459,DG_granule,DG,granule,82,1620.0,32.47264749731269,23.66682061662594,-0.9069230505429036
460,DG_granule,DG,granule,81,1600.0,28.70583819037612,83.74940475315798,-2.71490312528324
461,DG_granule,DG,granule,82,1620.0,53.21292026868977,51.82231295339551,2.933410048504208
462,DG_granule,DG,granule,84,1660.0,73.35023932359469,15.07510543867367,-2.609096317281456
463,DG_granule,DG,granule,88,1740.0,53.31765631565101,53.6595245058145,-1.2426973878338878
464,DG_granule,DG,granule,86,1700.0,78.18639259244955,56.1619911436485,2.826037562396972
465,DG_granule,DG,granule,75,1480.0,81.12690870613469,43.82815885881139,-3.076065630640219
466,DG_granule,DG,granule,86,1700.0,28.793176617320036,19.289267148623914,-1.8320421093647568
467,DG_granule,DG,granule,81,1600.0,67.22921123559595,79.06674377068524,-1.6782047048321969
468,DG_granule,DG,granule,83,1640.0,85.08076677553382,28.93709313671475,-2.525762769739875
469,DG_granule,DG,granule,88,1740.0,24.666887094287873,60.420429975308124,-1.3608994067707785
470,DG_granule,DG,granule,83,1640.0,41.71586077368289,75.82220225412246,-1.5938694231927406
471,DG_granule,DG,granule,84,1660.0,38.05790998418147,13.88223181661969,-1.7443867470516141
472,DG_granule,DG,granule,80,1580.0,29.025206930397065,25.754466168705584,-1.1795421890315525
473,DG_granule,DG,granule,78,1540.0,15.51645600467034,75.00024415418349,-2.330462350150862
474,DG_granule,DG,granule,76,1500.0,66.79862622293041,49.962497488238,-0.37104351982793293
475,DG_granule,DG,granule,72,1420.0,85.18829622028314,61.123646992393226,-1.6575881929085396
476,DG_granule,DG,granule,82,1620.0,84.37153077542823,58.80222368542056,2.0241166354123132
477,DG_granule,DG,granule,72,1420.0,13.139432248635243,80.08071584407824,1.0402362687717135
478,DG_granule,DG,granule,71,1400.0,51.24575784194776,50.99165013105848,2.2875304314158917
479,DG_granule,DG,granule,90,1780.0,15.624616747077118,24.155868963998223,1.302040239713694
480,DG_granule,DG,granule,85,1680.0,42.108127707531516,84.60168383561732,0.10390968211807738
481,DG_granule,DG,granule,73,1440.0,38.58882316556971,45.472379613693846,3.0137549451861307
482,DG_granule,DG,granule,83,1640.0,67.59008877442034,72.03255120745445,-2.2999930792768946
483,DG_granule,DG,granule,71,1400.0,31.855606223248802,15.755455783246184,2.732077944650438
484,DG_granule,DG,granule,73,1440.0,51.061512682385306,28.737401894665034,-2.8548957312977192
485,DG_granule,DG,granule,86,1700.0,49.28220687465185,88.1971189634616,0.6218635415489651
486,DG_granule,DG,granule,74,1460.0,45.1496173839686,41.56349114947925,0.5619209051546563
487,DG_granule,DG,granule,82,1620.0,42.221419847669814,61.99431606223578,-1.7899596182984236
488,DG_granule,DG,granule,72,1420.0,36.98043714841994,33.13747343996522,1.5674804095490984
489,DG_granule,DG,granule,79,1560.0,78.20925747826604,21.062347664144376,-1.7683887860749468
490,DG_granule,DG,granule,72,1420.0,35.885836719460826,33.788916180571874,-2.8353432300763117
491,DG_granule,DG,granule,84,1660.0,76.78487565184427,89.20645912588827,2.7851174225690984
492,DG_granule,DG,granule,78,1540.0,25.121513538349323,46.478910082854256,0.7933436493531403
493,DG_granule,DG,granule,75,1480.0,62.361502366473175,46.17782307564017,1.6441205869436892
494,DG_granule,DG,granule,79,1560.0,69.37839234885348,62.645250344462085,2.861152562746274
495,DG_granule,DG,granule,78,1540.0,15.340166326454145,89.2905758103538,2.6895933818629034
496,DG_granule,DG,granule,74,1460.0,25.78170981001085,85.93844389632129,-0.05910288596068769
497,DG_granule,DG,granule,76,1500.0,72.17966085549979,78.47365991136756,-0.6706537673589916
498,DG_granule,DG,granule,84,1660.0,54.47486562028655,39.693989838410985,-0.4512201068043735
499,DG_granule,DG,granule,74,1460.0,37.08312035699399,81.7558944476203,1.3054707683267521
500,DG_granule,DG,granule,82,1620.0,17.29613713968905,77.76432920768085,-2.597908100515614
501,DG_granule,DG,granule,84,1660.0,33.68278935295429,85.8454258911471,-3.0224147016459457
502,DG_granule,DG,granule,71,1400.0,80.76052799824383,25.579153067305835,-1.891131335409729
503,DG_granule,DG,granule,78,1540.0,51.93084535063983,25.314097517378194,2.413264827986172
504,DG_granule,DG,granule,84,1660.0,20.81590060084431,88.25701597589892,-0.24069885179341588
505,DG_granule,DG,granule,78,1540.0,17.785003411191198,35.58434161159344,-0.8283238093830421
506,DG_granule,DG,granule,89,1760.0,40.84003697455963,41.66794365075678,-0.2745058653304291
507,DG_granule,DG,granule,82,1620.0,43.03307607677249,81.9543061519061,2.379766292736506
508,DG_granule,DG,granule,80,1580.0,18.039143406175775,69.2985903141929,-0.9867317561728428
509,DG_granule,DG,granule,84,1660.0,65.79738704128164,54.17538735139297,-1.334291001126709
510,DG_granule,DG,granule,79,1560.0,86.02093175065727,68.03098236461454,-0.8078999351212488
511,DG_granule,DG,granule,86,1700.0,33.13673732678268,32.501674671151335,1.1334459517322228
512,DG_granule,DG,granule,74,1460.0,67.2359790298367,34.69888423473131,-1.7934530244923945
513,DG_granule,DG,granule,84,1660.0,29.704428156743656,68.75226572769708,1.645000443347409
514,DG_granule,DG,granule,72,1420.0,89.92503423524656,89.92691654468435,-1.8751817914015907
515,DG_granule,DG,granule,76,1500.0,84.68743320183387,31.45067633597412,-0.5722068207220059
516,DG_granule,DG,granule,76,1500.0,78.34956589688588,42.22277129345147,2.7059890082438587
517,DG_granule,DG,granule,72,1420.0,53.199622862669045,37.77448625542769,-2.6582791500680236
518,DG_granule,DG,granule,90,1780.0,88.12323915819832,13.916471344400767,1.9933905939468612
519,DG_granule,DG,granule,83,1640.0,46.230478062697735,38.774931944727875,0.3786261232027939
520,DG_granule,DG,granule,73,1440.0,82.35363944865432,12.949845342668773,0.6666620712596925
521,DG_granule,DG,granule,74,1460.0,86.6682660398316,57.0968688226418,-0.4273688567997094
522,DG_granule,DG,granule,72,1420.0,34.57213054822195,74.66328655403893,-3.068304538909553
523,DG_granule,DG,granule,78,1540.0,77.40897446966659,47.50257880311331,2.0287859470792062
524,DG_granule,DG,granule,76,1500.0,24.401359128333063,70.31461742823092,1.35027977780517
525,DG_granule,DG,granule,88,1740.0,66.53143546530004,20.187524527022838,-2.8689115362699873
526,DG_granule,DG,granule,72,1420.0,48.335229859266406,70.49177126903481,0.2062621108278706
527,DG_granule,DG,granule,72,1420.0,83.38421099801981,85.28012522300897,-0.138334418102672
528,DG_granule,DG,granule,82,1620.0,37.05871086801971,74.49203736844892,-1.1470017977034017
529,DG_granule,DG,granule,78,1540.0,13.196133087425679,29.329259826720868,2.2507758383157963
530,DG_granule,DG,granule,86,1700.0,89.49603442567992,29.877230065889513,0.5248591865014456
531,DG_granule,DG,granule,75,1480.0,79.50822741022304,42.546381512858325,2.491622675357589
532,DG_granule,DG,granule,72,1420.0,42.34552546057016,26.435810820823534,-2.3483146556531835
533,DG_granule,DG,granule,80,1580.0,72.00306533606155,45.69839604657599,1.7974511475433284
534,DG_granule,DG,granule,85,1680.0,74.9652347448996,44.46764203173278,-1.2490459749174756
535,DG_granule,DG,granule,81,1600.0,27.46187115258591,71.12853694026502,1.8976239549736436
536,DG_granule,DG,granule,76,1500.0,64.10675626855898,51.3244883272631,2.3087507343868703
537,DG_granule,DG,granule,76,1500.0,24.729029935663476,33.325882305993495,2.0419098484747735
538,DG_granule,DG,granule,79,1560.0,35.82140074634474,51.05857062058001,1.978355715164441
539,DG_granule,DG,granule,89,1760.0,15.67066478135608,42.341299724958844,2.6119537314670422
540,DG_granule,DG,granule,86,1700.0,25.87391058908561,20.535962978030476,-0.5348794641324468
541,DG_granule,DG,granule,82,1620.0,87.1486689441274,80.60439583442594,2.5871392798121553
542,DG_granule,DG,granule,90,1780.0,20.34738626448558,36.19899770571351,1.221258540250174
543,DG_granule,DG,granule,73,1440.0,79.00730392085869,54.57900122835531,3.0549883471296617
544,DG_granule,DG,granule,76,1500.0,41.9480340269958,45.721859795765695,1.8975952542528
545,DG_granule,DG,granule,86,1700.0,45.11933479479416,22.987014733156652,1.7277769697600984
546,DG_granule,DG,granule,76,1500.0,20.751380851817444,47.17235016460214,1.0950159371533221
547,DG_granule,DG,granule,84,1660.0,86.31184170882567,26.137131758081278,0.2974866783496086
548,DG_granule,DG,granule,80,1580.0,39.55390197049944,56.323787850698686,1.1540778641568936
549,DG_granule,DG,granule,78,1540.0,17.919668249441905,74.89979463870539,-0.7488727292159987
550,DG_granule,DG,granule,74,1460.0,51.84519949125339,44.91104253321771,-1.1894521839968897
551,DG_granule,DG,granule,86,1700.0,74.61400595676868,48.94493055497005,1.9657617823852238
552,DG_granule,DG,granule,72,1420.0,31.94176455088318,21.971111573252855,-0.8156728722792654
553,DG_granule,DG,granule,86,1700.0,83.45244999297012,70.30429574362975,1.204227898884258
554,DG_granule,DG,granule,72,1420.0,64.73586428976898,37.394479733918295,-3.067680850423398
